A	B
-2.949E-4	0.01281
-2.953E-4	0.01277
-2.962E-4	0.0127
-2.973E-4	0.01269
-2.972E-4	0.01278
-2.981E-4	0.01279
-2.993E-4	0.01279
-2.996E-4	0.01275
-3.001E-4	0.01272
-3.005E-4	0.01274
-3.014E-4	0.01275
-3.018E-4	0.01268
-3.033E-4	0.0126
-3.036E-4	0.0126
-3.041E-4	0.01271
-3.048E-4	0.01282
-3.052E-4	0.01278
-3.063E-4	0.0127
-3.067E-4	0.01274
-3.079E-4	0.01274
-3.075E-4	0.01277
-3.089E-4	0.01275
-3.095E-4	0.01274
-3.104E-4	0.01262
-3.111E-4	0.01262
-3.111E-4	0.0127
-3.125E-4	0.01279
-3.126E-4	0.01282
-3.136E-4	0.01281
-3.146E-4	0.01278
-3.154E-4	0.01283
-3.156E-4	0.01288
-3.16E-4	0.01283
-3.17E-4	0.01271
-3.175E-4	0.01263
-3.185E-4	0.01268
-3.194E-4	0.01281
-3.197E-4	0.01283
-3.201E-4	0.0128
-3.2E-4	0.01267
