A	B
-8.31E-5	0.01135
-8.44E-5	0.01137
-8.47E-5	0.01144
-8.52E-5	0.01156
-8.57E-5	0.01177
-8.67E-5	0.01187
-8.72E-5	0.01198
-8.83E-5	0.0121
-8.88E-5	0.01215
-8.93E-5	0.01222
-9.03E-5	0.0123
-9.06E-5	0.01236
-9.14E-5	0.0125
-9.2E-5	0.01264
-9.33E-5	0.01272
-9.37E-5	0.01273
-9.48E-5	0.01274
-9.47E-5	0.01276
-9.52E-5	0.01276
-9.64E-5	0.01282
-9.65E-5	0.01284
-9.78E-5	0.01294
-9.77E-5	0.0129
-9.88E-5	0.01298
-9.96E-5	0.01312
-1.001E-4	0.01317
-1.006E-4	0.01328
-1.011E-4	0.01313
-1.02E-4	0.01315
-1.022E-4	0.0132
-1.027E-4	0.01327
-1.039E-4	0.01327
-1.043E-4	0.01335
-1.055E-4	0.01336
-1.059E-4	0.01335
-1.065E-4	0.01336
-1.067E-4	0.01339
-1.078E-4	0.0134
-1.084E-4	0.01338
-1.088E-4	0.01341
-1.098E-4	0.01344
-1.101E-4	0.01339
-1.113E-4	0.01339
-1.12E-4	0.01341
-1.121E-4	0.01342
-1.125E-4	0.01332
-1.136E-4	0.01321
-1.144E-4	0.01324
-1.145E-4	0.01329
-1.158E-4	0.01323
-1.161E-4	0.01311
-1.162E-4	0.01304
-1.174E-4	0.01294
-1.179E-4	0.01291
-1.189E-4	0.01285
-1.193E-4	0.01277
-1.2E-4	0.01279
-1.205E-4	0.0127
-1.219E-4	0.0126
-1.222E-4	0.01248
-1.231E-4	0.01237
-1.237E-4	0.01222
-1.24E-4	0.01212
-1.251E-4	0.01203
-1.259E-4	0.01189
-1.272E-4	0.01172
-1.278E-4	0.01164
-1.284E-4	0.01163
-1.288E-4	0.01155
-1.294E-4	0.01145
-1.302E-4	0.01136
-1.308E-4	0.01122
-1.311E-4	0.01113
-1.324E-4	0.01115
-1.332E-4	0.01116
-1.347E-4	0.0111
-1.352E-4	0.01117
-1.354E-4	0.01124
-1.361E-4	0.01119
-1.368E-4	0.01124
-1.373E-4	0.0112
-1.385E-4	0.01122
-1.392E-4	0.01128
-1.402E-4	0.01131
-1.408E-4	0.01133
-1.411E-4	0.01134
-1.426E-4	0.01135
-1.426E-4	0.01144
-1.435E-4	0.01145
-1.439E-4	0.01145
-1.454E-4	0.01156
-1.454E-4	0.01157
-1.463E-4	0.01162
-1.475E-4	0.01169
-1.481E-4	0.01166
-1.492E-4	0.01164
-1.495E-4	0.01164
-1.505E-4	0.01171
-1.508E-4	0.01175
-1.516E-4	0.01176
-1.522E-4	0.01176
-1.531E-4	0.01179
-1.538E-4	0.01177
-1.546E-4	0.01172
-1.557E-4	0.0118
-1.562E-4	0.01179
-1.568E-4	0.01179
-1.573E-4	0.01184
-1.578E-4	0.01177
-1.588E-4	0.01181
-1.593E-4	0.01185
-1.609E-4	0.01196
-1.611E-4	0.012
-1.62E-4	0.01189
-1.624E-4	0.01189
-1.626E-4	0.01193
-1.637E-4	0.01199
-1.643E-4	0.01201
-1.655E-4	0.01198
-1.657E-4	0.01195
-1.67E-4	0.01192
-1.673E-4	0.01202
-1.679E-4	0.01202
-1.692E-4	0.01194
-1.693E-4	0.01194
-1.7E-4	0.01198
-1.71E-4	0.01201
-1.719E-4	0.01211
-1.723E-4	0.01214
-1.729E-4	0.01212
-1.74E-4	0.01207
-1.745E-4	0.01201
-1.753E-4	0.012
-1.756E-4	0.01197
-1.767E-4	0.01198
-1.77E-4	0.01199
-1.782E-4	0.01201
-1.789E-4	0.01208
-1.797E-4	0.01209
